OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,TaxParcelIdentificationNumber,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),DefaultData,TotalGHGEmissions
787,NonResidential,Warehouse,Seattle Lighting Distribution Center,26 South Hanford Street,Seattle,WA,7666207627,GREATER DUWAMISH,1952,1.0,2,115668,0,115668,3534690.75,3847929.5,False,111.23
791,NonResidential,Other,United Parcel Service,4455 7th Avenue South,Seattle,WA,7376600390,GREATER DUWAMISH,1970,1.0,1,141686,0,141686,6673138.0,6837936.0,False,46.52
792,NonResidential,Small- and Mid-Sized Office,McKinstry SEA - 5005 3rd Ave S Office,5005 3rd Avenue S.,Seattle,WA,3573700320,GREATER DUWAMISH,1950,1.0,1,93610,0,93610,6235947.0,6612733.0,False,152.28
793,NonResidential,Large Office,Seattle Design Center (Atrium Building),5701 6th Ave. S,Seattle,WA,2738100010,GREATER DUWAMISH,1973,1.0,2,156188,0,156188,6843855.0,7181600.0,False,60.92
794,NonResidential,Warehouse,NWCP-SEA Bldg C,703 S Fidalgo St,Seattle,WA,2738100480,GREATER DUWAMISH,1966,1.0,1,115620,0,115620,1951856.25,1951856.25,False,13.61
796,NonResidential,Large Office,6100 Building,6100 4th Ave S,Seattle,WA,5367200610,GREATER DUWAMISH,1975,1.0,5,238148,0,238148,10775646.0,10775646.0,False,75.12
797,NonResidential,Distribution Center,Westcore River Street,303 S River Street,Seattle,WA,5367204100,GREATER DUWAMISH,1969,1.0,1,71718,0,71718,151754.2969,151754.2969,False,1.06
798,NonResidential,Warehouse,OPS,7440 W. Marginal Way S.,Seattle,WA,2924049101,GREATER DUWAMISH,1969,1.0,1,55450,0,55450,4345698.0,4843056.0,False,131.64
799,NonResidential,Distribution Center,Cloverdale Business Park Building D,309 South Cloverdale Street,Seattle,WA,3224049012,GREATER DUWAMISH,1979,1.0,1,54880,0,54880,2763597.0,3013861.5,False,89.53
800,NonResidential,Retail Store,WEST SEATTLE (0637),2800 SW BARTON ST,Seattle,WA,3624039166,DELRIDGE,1992,1.0,1,102500,0,102500,7305474.0,7728856.5,False,158.55
801,NonResidential,Other,NORTH BLDG,2670 NE 49th Street,Seattle,WA,0925049425,NORTHEAST,2002,1.0,6,361398,272900,88498,8915523.0,9158207.0,False,119.92
802,NonResidential,Supermarket / Grocery Store,70500849 -- Rainier Valley,2707 Rainier Avenue South,Seattle,WA,5260300005,GREATER DUWAMISH,1963,1.0,1,50785,0,50785,7439009.0,7593035.0,False,195.43
803,NonResidential,Small- and Mid-Sized Office,200 SW Michigan,200 SW Michigan,Seattle,WA,5367202506,Delridge,1929,1.0,3,85126,0,85126,37951708.0,38074932.0,False,166.13
804,NonResidential,Other,Northgate North,302 NE Northgate Way,Seattle,WA,2926049109,North,2000,1.0,5,303255,19820,283435,11077140.0,11077140.0,False,99.14
805,NonResidential,Distribution Center,Portside Distribution Center,4050 E. Marginal Way South,Seattle,WA,7666207536,GREATER DUWAMISH,1986,1.0,1,411584,0,411584,15091579.0,16973858.0,False,455.39
806,NonResidential,Mixed Use Property,US Rubber Building,212 S Jackson Street,Seattle,WA,5247800865,DOWNTOWN,1902,1.0,4,73320,0,73320,1141189.75,1315191.375,False,29.16
807,NonResidential,Large Office,645 Elliott - North Building,645 Elliott Avenue West,Seattle,WA,3879902265,MAGNOLIA / QUEEN ANNE,2008,1.0,4,242686,100176,142510,9683979.0,9683979.0,False,67.51
809,NonResidential,Small- and Mid-Sized Office,Washington Shoe Building,400 Occidental Ave. South,Seattle,WA,5247800735,DOWNTOWN,1900,1.0,6,95760,15840,79920,5392617.5,5587502.5,False,74.45
811,NonResidential,Warehouse,City Commerce Park,3849 1st Ave S.,Seattle,WA,1824049060,GREATER DUWAMISH,1946,1.0,1,179413,0,179413,3459543.0,3459543.0,False,24.12
812,NonResidential,Warehouse,Seattle Pottery Supply,35 S Hanford St,Seattle,WA,7666207611,GREATER DUWAMISH,1917,0.0,1,65288,0,65288,605971.1875,605971.1875,False,4.22
813,NonResidential,Warehouse,3546 W Marginal Way SW,3546 W Marginal Way SW,Seattle,WA,7666703967,Delridge,1966,1.0,1,170632,0,170632,602245.0,622185.6875,False,4.2
814,NonResidential,Large Office,West Lake Union Center,1505 Westlake Avenue North,Seattle,WA,8807900130,MAGNOLIA / QUEEN ANNE,1994,1.0,10,381511,0,381511,11410228.0,11518169.0,False,106.12
815,NonResidential,Large Office,Fifth and Yesler,300 - 5th Avenue,Seattle,WA,0942001155,DOWNTOWN,2009,1.0,17,413264,138098,275166,13631141.0,13631141.0,False,95.03
817,NonResidential,Mixed Use Property,Russell Hall,1414 NE 42nd Street,Seattle,WA,1142001150,NORTHEAST,2009,1.0,6,122400,54300,68100,4865551.5,5034998.5,False,79.39
819,NonResidential,Retail Store,BLDG D,2689 NE University Village Street,Seattle,WA,0925049346,NORTHEAST,1956,1.0,2,93803,0,93803,5453438.5,5561522.5,False,110.41
821,NonResidential,Warehouse,3701 S. Norfolk,3701 S. Norfolk Street,Seattle,WA,0323049194,GREATER DUWAMISH,1966,1.0,2,123000,0,123000,3004271.0,3004271.0,False,20.94
861,NonResidential,Medical Office,Patricia Steele Building,401 Broadway,Seattle,WA,8590900805,EAST,2003,1.0,5,275130,112980,162150,9941308.0,9941308.0,False,69.3
822,NonResidential,Warehouse,(ID#822) 98 NORFOLK,9877 40TH AVE S,Seattle,WA,0323049221,GREATER DUWAMISH,1978,1.0,1,60448,0,60448,1052244.75,1167543.25,False,27.24
828,NonResidential,Hospital,Swedish First Hill,747 Broadway,Seattle,WA,1978201096,EAST,1994,7.0,14,1765970,0,1765970,291614432.0,295929888.0,False,12307.16
829,NonResidential,Other,Northwest Work Lofts,3131 Western Ave.,Seattle,WA,1992200425,MAGNOLIA / QUEEN ANNE,1928,3.0,4,62600,0,62600,11147342.0,12637976.0,False,406.04
830,NonResidential,Mixed Use Property,childhaven,316 broadway,Seattle,WA,2197600100,EAST,2004,1.0,4,77412,21612,55800,2655387.5,2740574.75,False,20.85
831,NonResidential,Medical Office,600 Broadway,600 Broadway,Seattle,WA,2197600250,EAST,1990,1.0,5,289419,159157,130262,12731388.0,12814944.0,False,133.5
832,NonResidential,Other,Salal Credit Union Headquarters,9706 4th Ave NE,Seattle,WA,2434900150,NORTH,1987,1.0,5,90266,0,90266,7771933.5,7947933.5,False,54.18
837,NonResidential,Warehouse,Peoples Storage,4213 Leary Way NW,Seattle,WA,2516000215,Ballard,2004,1.0,4,87332,6458,80874,1165598.875,1185468.125,False,14.49
839,NonResidential,Hotel,Silver Cloud Inn - Broadway,1100 Broadway,Seattle,WA,1978201320,EAST,2003,1.0,6,150545,50017,100528,13410041.0,13961121.0,False,453.76
841,NonResidential,Other,EMP Museum,325 5th Avenue North,Seattle,WA,1991200005,MAGNOLIA / QUEEN ANNE,1999,1.0,5,141718,0,141718,19085174.0,19009360.0,False,341.23
843,NonResidential,Hotel,The Maxwell Hotel,300 Roy ST,Seattle,WA,5457800400,MAGNOLIA / QUEEN ANNE,2008,1.0,5,111856,21273,90583,9444484.0,9495641.0,False,278.97
845,NonResidential,Warehouse,08501-Capitol Hill,1815 12th Ave E,Seattle,WA,6003500780,EAST,1988,1.0,4,132828,0,132828,1083729.625,1083729.625,False,7.56
847,NonResidential,Warehouse,Pioneer Industries,7000 Highland Parkway SW,Seattle,WA,3024049003,DELRIDGE,1970,1.0,1,70400,0,70400,13962749.0,14128860.0,False,284.01
848,NonResidential,Retail Store,#4706 Bitterlake,11616 AURORA AVE N,Seattle,WA,3026049093,NORTHWEST,1995,1.0,1,101830,0,101830,10713006.0,11474490.0,False,295.12
851,NonResidential,University,SCCC SEATTLE VOCATIONAL INST.,2120 S JACKSON ST,Seattle,WA,3646100185,CENTRAL,1974,2.0,4,114000,0,114000,7575080.0,7575080.0,False,109.71
854,SPS-District K-12,Other,Stanford Center Building (JSCEE),2445  3RD  AVE  S,Seattle,WA,7666205235,GREATER DUWAMISH,2002,1.0,3,338063,0,338063,20675922.0,20862660.0,False,259.49
857,NonResidential,Warehouse,3480 W Marginal Way SW,3480 W Marginal Way SW,Seattle,WA,7666705088,SOUTHWEST,1965,1.0,1,152365,0,152365,1069749.75,1088167.75,False,13.07
858,NonResidential,Medical Office,James Tower,550 17th Avenue,Seattle,WA,7942600330,CENTRAL,1910,1.0,6,320946,0,320946,25471308.0,25585012.0,False,189.85
859,NonResidential,Retail Store,Georgetown Center Bldg B,800 S Michigan St,Seattle,WA,2738100620,GREATER DUWAMISH,1958,1.0,1,74178,0,74178,5402181.0,5617868.0,False,134.82
864,NonResidential,Warehouse,08458-Lake City,10821 Lake City Way Ne,Seattle,WA,8902000245,NORTH,1987,1.0,4,80360,0,80360,686019.1875,755287.5,False,16.27
866,SPS-District K-12,K-12 School,Lafayette Elementary,2645 California Ave. S.W.,Seattle,WA,9277200005,SOUTHWEST,1950,1.0,1,61183,0,61183,2424724.25,2789344.0,True,95.54
867,NonResidential,Supermarket / Grocery Store,70500847 -- Harvard Market,1401 Broadway Avenue,Seattle,WA,3148650000,EAST,1996,1.0,3,119190,0,119190,10077532.0,10434333.0,False,267.0
868,NonResidential,Other,(ID868) BMW SEATTLE - SHOWROOM & OFFICE,1002 AIRPORT WAY S,Seattle,WA,7666202740,GREATER DUWAMISH,2008,1.0,2,51856,0,51856,1938613.125,1935438.625,False,13.51
1280,NonResidential,Mixed Use Property,Filson World Headquarters LP,1741 1st Ave S,Seattle,WA,7666207095,GREATER DUWAMISH,1921,1.0,3,66138,12586,53552,7070998.5,7070998.5,False,49.29
1281,NonResidential,Large Office,4545 Building 751,4545 15th Ave NE,Seattle,WA,8816400020,NORTHEAST,1960,1.0,3,113944,48510,65434,17880184.0,17877436.0,False,128.73
19445,NonResidential,Low-Rise Multifamily,Pacific Pointe,2108 N Pacific St.,Seattle,WA,0354000254,LAKE UNION,2000,1.0,3,93079,36093,56986,1997181.5,2090011.625,False,25.6
19461,NonResidential,Worship Facility,University Unitarian Church,6556 35th AVE NE,Seattle,WA,0431000005,NORTHEAST,1957,1.0,2,22220,0,22220,778355.8125,891251.5,False,31.74
19462,SPS-District K-12,K-12 School,Wedgwood Elementary,2720 N.E. 85th St.,Seattle,WA,0439000615,NORTHEAST,1955,1.0,1,46732,0,46732,2331952.75,2637723.5,True,89.08
19472,NonResidential,Mixed Use Property,Puget Sound Energy Georgetown Operations Center,6500 Ursula Place South,Seattle,WA,0001800033,GREATER DUWAMISH,1962,1.0,1,44700,0,44700,2042771.0,2173092.25,False,30.52
19477,NonResidential,Warehouse,SeaTac Marine Services,6701 Fox Ave S,Seattle,WA,0001800128,GREATER DUWAMISH,1976,1.0,1,44100,0,44100,1618916.375,1692054.125,False,11.29
19481,NonResidential,Distribution Center,Shultz Distribution,6801 EAST MARGINAL WAY S,Seattle,WA,0001800159,GREATER DUWAMISH,1965,1.0,1,27800,0,27800,1224186.25,1337789.75,False,24.39
19489,NonResidential,Warehouse,Seadrunar Recycling,28 S Brandon St,Seattle,WA,0005000001,GREATER DUWAMISH,2001,1.0,1,46340,0,46340,2564004.0,2564004.0,False,17.87
19491,Campus,Other,Pacific Multiforms Inc- Campus,6606 Urusla Pl. South,Seattle,WA,0005200056,GREATER DUWAMISH,1994,3.0,1,22800,0,22800,2222097.5,2660376.75,False,101.5
19501,NonResidential,Small- and Mid-Sized Office,RLIBuilding,105 14TH AVENUE,Seattle,WA,0007600192,CENTRAL,1910,1.0,3,38460,0,38460,1950713.25,2064345.875,False,36.02
19520,NonResidential,Worship Facility,Woodland Park Methodist Church,302 N. 78TH ST,Seattle,WA,0091000085,NORTHWEST,1922,1.0,2,21022,0,21022,945245.625,1078904.0,False,43.84
19537,SPS-District K-12,K-12 School,Alki Elementary,3010 59th Ave S.W.,Seattle,WA,0148000064,SOUTHWEST,1954,1.0,2,51489,0,51489,1984067.625,2244011.75,True,70.76
19559,NonResidential,Distribution Center,Noble Building,9860 40th Ave S,Seattle,WA,0323049025,GREATER DUWAMISH,1967,1.0,1,48001,0,48001,2143650.75,2495909.5,False,86.46
19565,NonResidential,Warehouse,(ID19565) Nelson Trucking,9747 M L KING JR WAY S,Seattle,WA,0323049146,GREATER DUWAMISH,1979,1.0,1,26380,0,26380,509124.0,526955.3125,False,3.58
19570,NonResidential,Warehouse,pape' Material Handling Seattle,9892 40th Ave S,Seattle,WA,0323049202,GREATER DUWAMISH,1969,1.0,1,37351,0,37351,2559461.75,2832228.5,False,77.04
19572,NonResidential,Warehouse,WALL & CEILING SUPPLY CO INC,9830 - 40TH AVE S,Seattle,WA,0323049219,GREATER DUWAMISH,1981,1.0,1,30375,0,30375,345866.6875,345866.6875,False,2.41
19576,NonResidential,Warehouse,Engineered Products,9883 40th Avenue S,Seattle,WA,0323049241,GREATER DUWAMISH,1979,1.0,1,30004,0,30004,369291.5,369291.5,False,2.57
19584,NonResidential,Other,Sand Point Country Club,8333 55th ave ne,Seattle,WA,0325049004,NORTHEAST,1928,1.0,3,39971,0,39971,10960107.0,11316338.0,False,416.07
19596,NonResidential,Worship Facility,BALLARD CHURCH (ID19596),1460 NW 73RD ST,Seattle,WA,0461002400,BALLARD,1914,1.0,2,33589,0,33589,509836.1875,606874.5,False,21.93
19613,NonResidential,Small- and Mid-Sized Office,SBC19613,5303 Shilshole Ave NW,Seattle,WA,0467000420,BALLARD,1979,1.0,3,43500,0,43500,3220635.25,3220635.25,False,22.65
19621,NonResidential,Small- and Mid-Sized Office,(ID19621) BALLARD ELKS,6411 SEAVIEW AVE NW,Seattle,WA,0467000911,BALLARD,1978,1.0,2,28492,0,28492,1896298.875,2000228.875,False,37.78
19623,NonResidential,Small- and Mid-Sized Office,Shilshole Landing,6315 Seaview Ave NW,Seattle,WA,0467000920,BALLARD,1963,1.0,3,22325,0,22325,1401315.875,1401315.875,False,9.77
19624,NonResidential,Restaurant,Anthony's Homeport,6135 Seaview Ave NW,Seattle,WA,0467000925,BALLARD,1977,1.0,3,22719,0,22719,1358519.0,1358519.0,False,9.47
19654,NonResidential,Laboratory,1100 Olive Lab,1100 Olive Way,Seattle,WA,0660002030,DOWNTOWN,1946,1.0,2,44588,22000,22588,7251589.0,7251589.0,False,50.55
19694,SPS-District K-12,K-12 School,Mann Building (Nova High),2410 E. Cherry,Seattle,WA,0519000290,CENTRAL,1925,1.0,2,37327,0,37327,1967476.375,2179860.5,True,71.06
19696,NonResidential,Retail Store,Lane St. Goodwill,1400 South Lane St,Seattle,WA,0524049003,DOWNTOWN,1917,1.0,2,147545,0,147545,6787070.0,7339108.0,False,169.75
19697,Nonresidential COS,Other,North Substation,814 NE 75th ST,Seattle,WA,0525049003,NORTH,1923,1.0,2,21462,0,21462,1114384.625,1207838.75,False,7.77
19728,SPS-District K-12,K-12 School,Daniel Bagley Elementary,7821 Stone Ave. N.,Seattle,WA,0625049048,NORTHWEST,1930,1.0,2,47602,0,47602,2249592.5,2589620.0,True,83.59
19730,NonResidential,Other,Brick Building,6615 Dayton Ave North,Seattle,WA,0625049063,NORTHWEST,1917,1.0,2,28072,0,28072,1362523.0,1587238.0,False,63.48
19742,NonResidential,Restaurant,El Gaucho Restaurant,2505 1st Ave,Seattle,WA,0653000160,DOWNTOWN,1955,1.0,2,31020,0,31020,4970047.0,5231756.5,False,207.6
19743,NonResidential,Small- and Mid-Sized Office,THE MILLIONAIR CLUB,2507 WESTERN AVE,Seattle,WA,0653000205,DOWNTOWN,1917,1.0,2,21600,0,21600,1636649.125,1636649.125,False,29.62
19747,NonResidential,Small- and Mid-Sized Office,First and Cedar Building,2701 1st Ave,Seattle,WA,0653000385,DOWNTOWN,1974,1.0,5,61825,13320,48505,4322873.0,4673727.5,False,141.2
19750,NonResidential,Small- and Mid-Sized Office,Seattle Labor Temple Association,2800 1st Avenue  Room 140,Seattle,WA,0654000005,DOWNTOWN,1942,1.0,3,64630,0,64630,1408291.375,1408291.375,False,9.82
19752,NonResidential,Worship Facility,Belltown,2700 1st Ave,Seattle,WA,0654000045,DOWNTOWN,1948,1.0,2,20920,0,20920,1042108.5,1208581.375,False,42.19
19766,NonResidential,Worship Facility,(ID19766) ALKI CONGREGATIONAL CHURCH,3400 62ND AVE SW,Seattle,WA,0148000620,SOUTHWEST,1926,1.0,2,22128,0,22128,608359.6875,727772.8125,False,25.24
19774,NonResidential,Retail Store,Office Depot,13501 Aurora Ave. N.,Seattle,WA,0164000005,NORTHWEST,1968,1.0,1,48139,0,48139,859236.625,959683.125,False,24.02
19787,NonResidential,Worship Facility,First Lutheran Church of West Seattle,4105 California Ave SW,Seattle,WA,0194001030,SOUTHWEST,1949,1.0,2,21364,0,21364,965651.125,1110209.25,False,43.8
19833,NonResidential,University,Centennial Building,2000 Terry Avenue,Seattle,WA,0660001445,DOWNTOWN,1992,1.0,2,28923,0,28923,439311.9063,508430.5938,False,15.27
19836,NonResidential,University,Notion,1001 Lenora St.,Seattle,WA,0660001470,DOWNTOWN,1928,1.0,3,21600,0,21600,323739.4063,359207.1875,False,6.33
19845,NonResidential,Retail Store,000956-Seattle,4900 25th Ave Ne,Seattle,WA,0925049406,NORTHEAST,1996,1.0,1,25735,0,25735,1169394.875,1245673.0,False,18.1
19847,NonResidential,Retail Store,EAST BLDG N,2660 NE University Village Street,Seattle,WA,0925049426,NORTHEAST,1956,1.0,2,25862,0,25862,4801472.0,4765879.0,False,154.17
19848,NonResidential,Retail Store,EAST BLDG S,2690 NE University Village Street,Seattle,WA,0925049426,NORTHEAST,2003,1.0,2,49965,0,49965,3377209.75,3424428.0,False,29.54
19853,NonResidential,Small- and Mid-Sized Office,Hartford Building,600 2nd Ave,Seattle,WA,0939000115,DOWNTOWN,1929,1.0,2,20028,0,20028,511797.4063,550668.125,False,14.22
19855,NonResidential,Small- and Mid-Sized Office,Lowman & Hanford Building,616 First Avenue,Seattle,WA,0939000125,DOWNTOWN,1900,1.0,7,23622,0,23622,552007.5,575362.5,False,9.95
19856,NonResidential,Small- and Mid-Sized Office,Howard Building,614 First Avenue,Seattle,WA,0939000140,DOWNTOWN,1902,1.0,3,23563,0,23563,883197.6875,883197.6875,False,6.16
19857,NonResidential,Mixed Use Property,Good Arts Building,110 Cherry Street,Seattle,WA,0939000235,DOWNTOWN,1903,1.0,3,28600,0,28600,1062722.625,1167559.75,False,24.25
19858,NonResidential,Mixed Use Property,Marion 823,823 3rd Avenue,Seattle,WA,0939000300,DOWNTOWN,1978,1.0,2,38539,12379,26160,2186018.5,2249630.25,False,15.24
19860,NonResidential,Small- and Mid-Sized Office,Marion 814,814 2nd Avenue,Seattle,WA,0939000300,DOWNTOWN,1906,1.0,5,26840,0,26840,1989287.0,1997288.75,False,13.87
19861,NonResidential,Retail Store,Marion 804,804 2nd Avenue,Seattle,WA,0939000300,DOWNTOWN,1906,1.0,2,46800,0,46800,1245187.5,1245187.5,False,8.68
19862,NonResidential,Small- and Mid-Sized Office,Marion 801,801 Third Ave.,Seattle,WA,0939000310,DOWNTOWN,1979,1.0,3,63990,26640,37350,2067352.5,2067352.5,False,14.63
19864,NonResidential,Small- and Mid-Sized Office,S2315 - Belltown Worklofts,2315 Western Avenue,Seattle,WA,0654000330,DOWNTOWN,1908,1.0,3,28800,0,28800,1345025.75,1423579.25,False,28.81
19871,NonResidential,Small- and Mid-Sized Office,2717 3rd Avenue Building,2717 3rd Ave,Seattle,WA,0656000045,DOWNTOWN,1954,1.0,3,33552,4968,28584,1696978.75,1817034.125,False,60.43
19873,NonResidential,Retail Store,Store #5218_2603 Third Avenue,2603 Third Avenue,Seattle,WA,0656000130,DOWNTOWN,1931,1.0,2,26270,0,26270,1560461.75,1667641.25,False,33.78
19874,NonResidential,Small- and Mid-Sized Office,Trianon Building,2505 3RD AVE,Seattle,WA,0656000160,DOWNTOWN,1926,1.0,3,57620,7820,49800,2385395.0,2385395.0,False,16.63
19876,NonResidential,Mixed Use Property,U.S. BANK,2401 3RD AVE,Seattle,WA,0656000215,DOWNTOWN,1954,1.0,2,28696,6080,22616,418348.5,450780.1875,False,2.92
19878,NonResidential,Hotel,BELLTOWN INN (ID#19878),2301 3rd ave,Seattle,WA,0656000290,DOWNTOWN,1990,1.0,5,57800,0,57800,2443065.25,2466522.25,False,66.29
19894,NonResidential,Other,WA3-124 (Fifth and Olive Retail),500 Olive Way,Seattle,WA,0659000380,DOWNTOWN,1955,1.0,2,31890,0,31890,1858224.625,1788951.625,False,12.95
19895,NonResidential,Small- and Mid-Sized Office,CENTENNIAL BUILDING,414 Stewart Street,Seattle,WA,0659000400,DOWNTOWN,1925,1.0,2,44098,13660,30438,1441900.5,1523175.125,False,41.69
19896,NonResidential,Restaurant,G4 Capital Sea Holdings LLC,1933 5th Avenue,Seattle,WA,0659000430,DOWNTOWN,1923,1.0,3,22381,0,22381,3532966.5,3625967.75,False,126.78
19900,NonResidential,Laboratory,3000/3018 Western,3018 Western Ave.,Seattle,WA,0695000090,DOWNTOWN,1926,0.0,4,49249,0,49249,33268410.0,33092532.0,False,1266.06
19902,NonResidential,Retail Store,Semkkann LLC,3035 1st Ave,Seattle,WA,0695000125,DOWNTOWN,1925,1.0,1,24825,1263,23562,439521.0938,485607.1875,False,11.14
19910,NonResidential,Medical Office,King Co Public Health,2124 4th Ave,Seattle,WA,0696000025,DOWNTOWN,1952,1.0,4,26670,0,26670,1553208.375,1640803.5,False,10.83
19917,Nonresidential COS,Other,Fire Station 02,2334 4th Ave,Seattle,WA,0696000160,DOWNTOWN,1922,1.0,2,37740,0,37740,3095882.0,3356598.0,False,86.02
19926,NonResidential,Small- and Mid-Sized Office,7th & Bell Building,2300 7th Avenue,Seattle,WA,0697000400,DOWNTOWN,1965,1.0,1,23752,0,23752,1067153.75,1199844.875,False,30.33
19927,NonResidential,Hotel,The Loyal Inn,2301 Eighth Avenue,Seattle,WA,0697000435,DOWNTOWN,1967,1.0,4,44416,0,44416,2669564.25,2736926.5,False,72.78
19928,NonResidential,Mixed Use Property,Olympic Sculpture Park,2901Western Avenue,Seattle,WA,0698000095,DOWNTOWN,2006,1.0,2,33792,22867,10925,2547848.0,2622096.5,False,30.6
19967,SPS-District K-12,K-12 School,Queen Anne Gym,1431 2nd Ave N,Seattle,WA,0811000005,MAGNOLIA / QUEEN ANNE,2001,1.0,1,35805,0,35805,431471.6875,431471.6875,True,11.54
20000,NonResidential,Worship Facility,EMMANUEL BIBLE CHURCH,503 N 50TH ST,Seattle,WA,0850000300,Northwest,1928,1.0,2,45991,0,45991,1145535.75,1297917.25,False,36.43
20029,NonResidential,Residence Hall,Washington Phikeia Foundation,2111 NE 47th St,Seattle,WA,0925049089,NORTHEAST,1921,1.0,3,21499,0,21499,605130.6875,605130.6875,False,4.22
20033,NonResidential,Small- and Mid-Sized Office,Lisa Li Building,4907 25th Ave NE,Seattle,WA,0925049118,NORTHEAST,1989,1.0,2,20384,0,20384,1791071.375,1781798.375,False,13.91
20047,NonResidential,Retail Store,BLDG A,2627 NE University Village St.,Seattle,WA,0925049346,NORTHEAST,1956,1.0,2,39265,0,39265,5238803.0,5322918.5,False,47.12
